PkMn, PokeName, Quick Move Name, Charge Move Name, Attack, Defense, Att*Def, Should use charge, Base Attack, Base Defense, Base Stamina, Quick Move PPS, Charge Move PPS, Charge PPS Active Fraction, Total PPS, IV10%, IV20%, IV30%, IV40%, IV50%, IV60%, IV70%, IV80%, IV90%, IV100%, Defender Quick Move PPS, Defender Charge PPS Active Fraction, Defender Total PPS, D_IV0%, D_IV10%, D_IV20%, D_IV30%, D_IV40%, D_IV50%, D_IV60%, D_IV70%, D_IV80%, D_IV90%, D_IV100%
115,Kangaskhan,Low Kick,Brick Break,17.711827957,37.38,662.068129032,1,142,178,210,8.33333333333,19.7916666667,0.361290322581,12.4731182796,679.519253226,697.270387097,715.324056452,733.682787097,752.349104839,771.325535484,790.614604839,810.21883871,830.140762903,850.382903226, 1.92307692308, 0.115463917526, 3.30068728522,175.199160825,179.81714828,184.514525515,189.291960921,194.150122887,199.0896798,204.111300052,209.21565203,214.403404124,219.675224723,225.031782216
115,Kangaskhan,Low Kick,Earthquake,19.1576901566,37.38,716.114458054,1,142,178,210,8.33333333333,24.0178571429,0.328859060403,13.4913310962,734.990162526,754.19036724,773.717804189,793.575205369,813.765302774,834.290828398,855.154514236,876.359092282,897.907294531,919.801852978, 1.92307692308, 0.101589495508, 3.43568590187,182.364833397,187.171697247,192.061197933,197.034031181,202.090892716,207.232478266,212.459483556,217.772604314,223.172536265,228.659975136,234.235616653
115,Kangaskhan,Low Kick,Stomp,18.6733585859,37.38,698.010143939,1,142,178,210,8.33333333333,18.0654761905,0.494949494949,13.1502525253,716.40864581,735.123444129,754.157201823,773.512581818,793.192247041,813.198860417,833.535084872,854.203583333,875.207018726,896.548053977, 1.92307692308, 0.184441656211, 3.90079987453,207.05289702,212.510501249,218.061929466,223.707971584,229.449417516,235.287057172,241.221680465,247.254077307,253.38503761,259.615351285,265.945808246
116,Horsea,Water Gun,Bubble Beam,18.3,6.0,109.8,0,122,100,60,15.0,13.3060344828,0.494949494949,15.0,115.63768125,121.66875,127.89624375,134.3232,140.95265625,147.78765,154.83121875,162.0864,169.55623125,177.24375, 3.0, 0.245169082126, 4.54805253623,33.2917445652,35.0617499662,36.8903911345,38.7785890508,40.7272646957,42.7373390498,44.8097330937,46.9453678083,49.1451641739,51.4100431714,53.7409257812
116,Horsea,Water Gun,Dragon Pulse,20.4009760956,6.0,122.405856574,1,122,100,60,15.0,18.4305555556,0.501992031873,16.7221115538,128.913747046,135.637227341,142.579683687,149.744502311,157.135069441,164.754771305,172.60699413,180.695124143,189.022547573,197.592650647, 3.0, 0.167776298269, 4.6612183755,34.1201185087,35.9341656495,37.8083075483,39.7434881017,41.7406512064,43.8007407592,45.9247006568,48.1134747959,50.3680070732,52.6892413855,55.0781216295
116,Horsea,Water Gun,Flash Cannon,18.877619863,6.0,113.265719178,1,122,100,60,15.0,15.7596153846,0.623287671233,15.4734589041,119.287660573,125.509093536,131.933151444,138.562967671,145.401675594,152.452408587,159.718300027,167.202483288,174.908091746,182.838258776, 3.0, 0.248633879781, 4.99696038251,36.57775,38.5224607955,40.5315949027,42.6061642061,44.7471805902,46.9556559394,49.2326021383,51.5790310713,53.995954623,56.4843846776,59.0453331199
116,Horsea,Bubble,Bubble Beam,16.5760869565,6.0,99.4565217391,0,122,100,60,13.5869565217,13.2707083958,0.623287671233,13.5869565217,104.744276495,110.207201087,115.848046875,121.669565217,127.674507473,133.865625,140.245669158,146.817391304,153.583542799,160.546875, 7.26744186047, 0.402777777778, 8.08188028382,59.1593636775,62.304659744,65.5541514521,68.9094753825,72.3722681159,75.9441662332,79.6268063151,83.4218249423,87.3308586957,91.3555441558,95.4975179036
116,Horsea,Bubble,Dragon Pulse,19.1514448568,6.0,114.908669141,1,122,100,60,13.5869565217,18.3952294686,0.439024390244,15.6979056204,121.017960428,127.329636963,133.846877572,140.572861082,147.510766317,154.663772104,162.035057268,169.627800636,177.445181034,185.490377287, 7.26744186047, 0.295081967213, 8.92262116892,65.3135869565,68.7860815098,72.3736109564,76.0779821273,79.9010018532,83.8444769648,87.910214293,92.1000206686,96.4157029223,100.859067885,105.431922387
116,Horsea,Bubble,Flash Cannon,18.0422676583,6.0,108.25360595,1,122,100,60,13.5869565217,15.7242892977,0.562283737024,14.7887439822,114.009070847,119.955199626,126.094987007,132.431427712,138.96751646,145.706247973,152.65061697,159.803618174,167.168246303,174.74749608, 7.26744186047, 0.407268170426, 8.79044588373,64.3460638689,67.7671186099,71.3015041744,74.9510006278,78.7173880353,82.6024464623,86.6079559739,90.7356966356,94.9874485126,99.3649916702,103.870106174
117,Seadra,Water Gun,Blizzard,33.2473221216,16.5,548.580815006,1,176,150,110,15.0,26.016025641,0.353169469599,18.8905239327,566.408628902,584.610900209,603.191454257,622.154116378,641.502711903,661.241066163,681.373004489,701.902352212,722.832934664,744.168577175, 3.0, 0.0984493328525, 4.49753425893,130.608394879,134.852914726,139.186586947,143.61032229,148.125031508,152.731625351,157.431014569,162.224109914,167.111822136,172.095061985,177.174740213
117,Seadra,Water Gun,Dragon Pulse,29.4309163347,16.5,485.610119522,1,176,150,110,15.0,18.4305555556,0.501992031873,16.7221115538,501.391507788,517.50437011,533.952092715,550.738061833,567.865663689,585.338284512,603.159310529,621.332127968,639.860123057,658.746682022, 3.0, 0.167776298269, 4.6612183755,135.361781625,139.760777334,144.252170044,148.836903653,153.515922056,158.290169151,163.160588833,168.128125001,173.19372155,178.358322377,183.62287138
117,Seadra,Water Gun,Hydro Pump,35.5555613577,16.5,586.666762402,1,176,150,110,15.0,29.9802631579,0.34725848564,20.2020234987,605.732295816,625.198283841,645.068817387,665.347987363,686.039884679,707.148600245,728.67822497,750.632849765,773.016565539,795.833463202, 3.0, 0.0961677512654, 4.72969088937,137.350223427,141.813839644,146.371210158,151.023292732,155.771045128,160.615425109,165.557390438,170.597898876,175.737908187,180.978376131,186.320260473
117,Seadra,Dragon Breath,Blizzard,29.7854385511,16.5,491.459736093,1,176,150,110,12.0,25.941025641,0.353169469599,16.9235446313,507.431225567,523.738182004,540.384032422,557.37220384,574.706123274,592.389217743,610.424914264,628.816639855,647.567821534,666.68188632, 2.4, 0.0984493328525, 3.95143526866,114.749680202,118.47882254,122.286292204,126.172889359,130.139414172,134.186666806,138.315447429,142.526556206,146.820793302,151.198958883,155.661853115
117,Seadra,Dragon Breath,Dragon Pulse,26.7351713147,16.5,441.130326693,1,176,150,110,12.0,18.3555555556,0.501992031873,15.190438247,455.466207849,470.103201466,485.04438361,500.292830343,515.851617729,531.723821833,547.912518717,564.420784446,581.251695084,598.408326693, 2.4, 0.167776298269, 4.1530758988,120.605324101,124.524763524,128.526527294,132.611456408,136.780391866,141.034174664,145.3736458,149.799646273,154.31301708,158.914599219,163.605233688
117,Seadra,Dragon Breath,Hydro Pump,32.0632480418,16.5,529.043592689,1,176,150,110,12.0,29.9052631579,0.34725848564,18.2177545692,546.236484703,563.790498157,581.709322146,599.996645765,618.65615811,637.691548277,657.10650536,676.904718454,697.089876656,717.66566906, 2.4, 0.0961677512654, 4.18234273319,121.455232972,125.402292787,129.43225709,133.545972807,137.744286862,142.028046178,146.398097681,150.855288295,155.400464944,160.034474553,164.758164046
118,Goldeen,Peck,Water Pulse,12.5997535645,11.34,142.881205422,1,112,126,90,8.69565217391,13.4749670619,0.534412955466,11.2497799683,148.960516205,155.208151822,161.626390352,168.217509875,174.983788473,181.927504225,189.050935212,196.356359514,203.846055213,211.522300387, 3.1746031746, 0.295302013423, 5.02256589826,63.7906049606,66.504768181,69.2940815436,72.1595621181,75.102226974,78.123093181,81.2231778086,84.4034979264,87.665070604,91.0089129111,94.4360419171
118,Goldeen,Peck,Horn Attack,11.140029985,11.34,126.32794003,1,112,126,90,8.69565217391,11.581027668,0.433497536946,9.94645534376,131.702942332,137.226768473,142.901432609,148.728948897,154.711331495,160.85059456,167.148752249,173.607818719,180.229808128,187.016734633, 3.1746031746, 0.218362282878, 4.25159132593,53.9986111123,56.2961444924,58.6572923077,61.0829155054,63.5738750329,66.1310318373,68.7552468659,71.4473810659,74.2082953846,77.0388507692,79.939908167
118,Goldeen,Peck,Aqua Tail,14.7619967794,11.34,167.401043478,1,112,126,90,8.69565217391,24.1535615171,0.29012345679,13.1803542673,174.523624547,181.843416667,189.363088859,197.085310145,205.012749547,213.148076087,221.493958786,230.053066667,238.82806875,247.821634058, 3.1746031746, 0.129834254144, 4.95760269037,62.9655202498,65.6445777587,68.3978133978,71.2262310817,74.130834725,77.1126282421,80.1726155477,83.3118005562,86.5311871823,89.8317793405,93.2145809452
118,Goldeen,Mud Shot,Water Pulse,14.0585074627,11.34,159.423474627,1,112,126,90,10.9090909091,13.5303030303,0.626865671642,12.552238806,166.206626026,173.177590299,180.338909272,187.693124776,195.242778638,202.990412687,210.93856875,219.089788657,227.446614235,236.011587313, 2.35294117647, 0.26597582038, 4.24622913069,53.930506943,56.2251426263,58.583312513,61.0058764644,63.493694342,66.0476260071,68.6685313212,71.3572701457,74.114702342,76.9416877714,79.8390862953
118,Goldeen,Mud Shot,Horn Attack,12.6485077187,11.34,143.43407753,1,112,126,90,10.9090909091,11.6363636364,0.528301886792,11.2933104631,149.536911921,155.80872247,162.251796072,168.868419623,175.660880017,182.631464151,189.782458919,197.116151218,204.634827942,212.340775986, 2.35294117647, 0.194567277322, 3.47997473152,44.1984630701,46.0790196652,48.0116453822,49.997044916,52.0359229615,54.1289842135,56.276933367,58.4804751169,60.7403141579,63.0571551851,65.4317028932
118,Goldeen,Mud Shot,Aqua Tail,17.793509153,11.34,201.778393795,1,112,126,90,10.9090909091,24.2088974855,0.374288964733,15.8870617437,210.363662667,219.1866417,228.250548025,237.558598771,247.114011069,256.920002048,266.979788838,277.29658857,287.873618373,298.714095377, 2.35294117647, 0.114275790205, 4.02060058733,51.0648439395,53.2375513681,55.4704170331,57.7642551059,60.1198797582,62.5381051618,65.019745488,67.5656149087,70.1765275953,72.8532977196,75.5967394531
119,Seaking,Peck,Icy Wind,14.9565217391,25.6,382.886956522,0,172,160,160,8.69565217391,6.79633867277,0.374288964733,8.69565217391,393.501771739,404.310869565,415.31601087,426.518956522,437.921467391,449.525304348,461.332228261,473.344,485.562380435,497.989130435, 3.1746031746, 0.376237623762, 3.77012483857,166.006136892,170.60834242,175.294781963,180.06621897,184.923416892,189.867139179,194.898149281,200.017210649,205.225086733,210.522540983,215.910336849
119,Seaking,Peck,Drill Run,20.7250203946,25.6,530.560522102,1,172,160,160,8.69565217391,15.7928388747,0.47255038221,12.049430462,545.269307052,560.247306402,575.496960163,591.020708342,606.820990951,622.900247998,639.260919494,655.905445448,672.83626587,690.055820769, 3.1746031746, 0.24646611091, 5.11685078084,225.305173582,231.551332518,237.911814693,244.387656269,250.979893408,257.689562272,264.517699025,271.465339827,278.533520841,285.72327823,293.035648155
119,Seaking,Peck,Megahorn,21.1426205265,25.6,541.251085478,1,172,160,160,8.69565217391,25.2173913043,0.21768707483,12.2922212363,556.256246037,571.536045549,587.092973188,602.929518131,619.04816955,635.451416622,652.141748521,669.121654422,686.393623499,703.960144928, 3.1746031746, 0.0922190201729, 4.50971056259,198.571575492,204.076596087,209.68237489,215.389825118,221.199859987,227.113392714,233.131336514,239.254604605,245.484110202,251.820766522,258.265486781
119,Seaking,Poison Jab,Icy Wind,19.6571428571,25.6,503.222857143,0,172,160,160,11.4285714286,6.86466165414,0.21768707483,11.4285714286,517.173757143,531.38,545.8439,560.567771429,575.553928571,590.804685714,606.322357143,622.109257143,638.1677,654.5, 3.93442622951, 0.383838383838, 4.26868686869,187.958820202,193.16962227,198.475797475,203.878210225,209.377724929,214.975205997,220.671517838,226.467524861,232.364091475,238.362082088,244.462361111
119,Seaking,Poison Jab,Drill Run,23.6658828426,25.6,605.84660077,1,172,160,160,11.4285714286,16.1344537815,0.495265841224,13.7592342108,622.642549568,639.745914057,657.159480481,674.886035085,692.928364114,711.289253813,729.971490428,748.977860202,768.311149381,787.97414421, 3.93442622951, 0.252506498329, 5.79279613814,255.068399554,262.139687523,269.34040104,276.671713145,284.134796881,291.730825288,299.460971407,307.326408281,315.328308949,323.467846454,331.746193836
119,Seaking,Poison Jab,Megahorn,25.2242752868,25.6,645.741447341,1,172,160,160,11.4285714286,25.2857142857,0.233576642336,14.6652763295,663.643405151,681.873021898,700.433267299,719.327111074,738.557522941,758.127472617,778.039929823,798.297864275,818.904245693,839.862043796, 3.93442622951, 0.0949554896142, 5.24154302671,230.795622552,237.19399378,243.709474184,250.343125175,257.096008166,263.96918457,270.963715798,278.080663264,285.32108838,292.686052558,300.176617211
120,Staryu,Quick Attack,Swift,11.5782959203,7.68,88.921312668,1,130,128,60,7.51879699248,10.1879699248,0.519855595668,8.90638147716,93.2764330135,97.7608072202,102.37623883,107.124531386,112.00748843,117.026913504,122.18461015,127.482381911,132.922032329,138.505364947, 3.003003003, 0.301886792453, 4.24936555225,42.4256656736,44.5035576233,46.6431184906,48.8452087719,51.1106889639,53.4404195631,55.8352610659,58.2960739689,60.8237187686,63.4190559616,66.0829460444
120,Staryu,Quick Attack,Bubble Beam,13.4974836061,7.68,103.660674095,1,130,128,60,7.51879699248,13.1190044076,0.511388684791,10.382679697,108.737687662,113.965379868,119.345853205,124.881210167,130.573553246,136.424984935,142.437607726,148.613524112,154.954836585,161.463647639, 3.003003003, 0.294790343075, 4.82489578457,48.1717595131,50.5310792717,52.9604203304,55.4607597305,58.0330745135,60.6783417207,63.3975383936,66.1916415736,69.061628302,72.0084756203,75.0331605698
120,Staryu,Quick Attack,Power Gem,13.4896906773,7.68,103.600824402,1,130,128,60,7.51879699248,13.9810733731,0.442241707968,10.3766851364,108.674906696,113.899580633,119.276947492,124.809108551,130.49816509,136.346218386,142.35536972,148.527720368,154.865371611,161.370424727, 3.003003003, 0.240514202778, 4.63459083121,46.2717548588,48.5380176362,50.8715399129,53.2732601938,55.7441169833,58.2850487862,60.8969941072,63.5808914508,66.3376793217,69.1682962245,72.0736806639
120,Staryu,Water Gun,Swift,19.5,7.68,149.76,0,130,128,60,15.0,10.375,0.442241707968,15.0,157.09483125,164.64735,172.42059375,180.4176,188.64140625,197.09505,205.78156875,214.704,223.86538125,233.26875, 3.0, 0.251497005988, 4.07200598802,40.6549077844,42.6460729025,44.6963330075,46.8065126806,48.977436503,51.209929056,53.5048149207,55.8629186783,58.2850649102,60.7720781974,63.3247831213
120,Staryu,Water Gun,Bubble Beam,19.5,7.68,149.76,0,130,128,60,15.0,13.3060344828,0.442241707968,15.0,157.09483125,164.64735,172.42059375,180.4176,188.64140625,197.09505,205.78156875,214.704,223.86538125,233.26875, 3.0, 0.245169082126, 4.54805253623,45.4077565217,47.6317030464,49.9216531834,52.2785279136,54.7032482174,57.1967350756,59.7599094687,62.3936923775,65.0990047826,67.8767676646,70.7279020041
120,Staryu,Water Gun,Power Gem,19.5,7.68,149.76,0,130,128,60,15.0,14.1681034483,0.442241707968,15.0,157.09483125,164.64735,172.42059375,180.4176,188.64140625,197.09505,205.78156875,214.704,223.86538125,233.26875, 3.0, 0.197470817121, 4.36603842412,43.5905276265,45.7254712979,47.923777102,50.1863291615,52.5140115992,54.9077085379,57.3683041003,59.8966824093,62.4937275875,65.1603237579,67.8973550432
121,Starmie,Quick Attack,Hydro Pump,25.6194208927,23.04,590.271457367,1,194,192,120,7.51879699248,29.7932330827,0.255319148936,13.2058870581,606.976095635,623.984106143,641.298163084,658.920940649,676.855113032,695.103354423,713.668339016,732.552741001,751.759234572,771.290493921, 3.003003003, 0.120443740095, 5.15319598521,230.335492868,236.853970156,243.490829239,250.247113639,257.123866878,264.122132478,271.242953962,278.487374851,285.856438669,293.351188936,300.972669176
121,Starmie,Quick Attack,Power Gem,20.1307691646,23.04,463.812921553,1,194,192,120,7.51879699248,13.9810733731,0.442241707968,10.3766851364,476.938792678,490.303042203,503.907771406,517.755081566,531.847073961,546.185849871,560.773510573,575.612157347,590.703891472,606.050814226, 3.003003003, 0.240514202778, 4.63459083121,207.155087137,213.01756067,218.986502341,225.062850654,231.247544114,237.541521226,243.945720495,250.461080425,257.08853952,263.829036286,270.683509227
121,Starmie,Quick Attack,Psybeam,21.1240148564,23.04,486.697302292,1,194,192,120,7.51879699248,13.3458646617,0.578313253012,10.8886674518,500.470799687,514.494436996,528.770419173,543.300951173,558.088237952,573.134484464,588.441895665,604.012676511,619.849031955,635.953166954, 3.003003003, 0.353899883586, 5.24641055491,234.501960419,241.138348428,247.895259604,254.773756345,261.774901048,268.899756112,276.149383935,283.524846915,291.027207451,298.657527939,306.41687078
121,Starmie,Water Gun,Hydro Pump,39.1919255875,23.04,902.981965535,1,194,192,120,15.0,29.9802631579,0.34725848564,20.2020234987,928.536287887,954.554701224,981.041296455,1008.00016449,1035.43539624,1063.35108261,1091.75131452,1120.64018287,1150.02177858,1179.90019254, 3.0, 0.0961677512654, 4.72969088937,211.405831497,217.388600778,223.480022884,229.681055575,235.992656616,242.415783768,248.951394793,255.600447454,262.363899514,269.242708735,276.237832878
121,Starmie,Water Gun,Power Gem,29.1,23.04,670.464,0,194,192,120,15.0,14.1681034483,0.34725848564,15.0,689.43808125,708.75675,728.42304375,748.44,768.81065625,789.53805,810.62521875,832.0752,853.89103125,876.07575, 3.0, 0.197470817121, 4.36603842412,195.151439066,200.674210253,206.297280257,212.021533202,217.84785321,223.777124404,229.810230907,235.948056842,242.191486331,248.541403497,254.998692463
121,Starmie,Water Gun,Psybeam,29.1,23.04,670.464,0,194,192,120,15.0,13.5328947368,0.34725848564,15.0,689.43808125,708.75675,728.42304375,748.44,768.81065625,789.53805,810.62521875,832.0752,853.89103125,876.07575, 3.0, 0.298540965208, 4.93246352413,220.469281616,226.708545861,233.061121124,239.528006229,246.1102,252.808701261,259.624508836,266.558621548,273.612038222,280.785757682,288.08077875
122,Mime,Confusion,Psybeam,20.0693562069,15.68,314.687505325,1,154,196,80,12.417218543,13.4683252004,0.58493677845,13.032049485,326.187881744,337.94306731,349.955701014,362.228421846,374.763868795,387.564680852,400.633497007,413.972956249,427.585697569,441.474359957, 5.34188034188, 0.377438808088, 6.8840754201,166.231145984,172.306127415,178.515709731,184.861286956,191.344253117,197.966002238,204.727928345,211.631425463,218.677887617,225.868708833,233.205283135
122,Mime,Confusion,Psychic,25.6734094701,15.68,402.559060492,1,154,196,80,12.417218543,24.8640018921,0.341761115955,16.6710451105,417.270736832,432.308373781,447.675347227,463.375033055,479.410807153,495.786045406,512.504123703,529.568417929,546.982303971,564.749157715, 5.34188034188, 0.182580344667, 7.54433261258,182.174508462,188.832146233,195.637294566,202.591481191,209.696233833,216.953080221,224.363548082,231.929165143,239.651459131,247.531957775,255.5721888
122,Mime,Confusion,Shadow Ball,20.9111250441,15.68,327.886440691,1,154,196,80,12.417218543,14.920820074,0.463905325444,13.578652626,339.869177301,352.117410516,364.633890014,377.421365471,390.482586565,403.820302974,417.437264374,431.336220442,445.519920856,459.991115292, 5.34188034188, 0.271280276817, 6.72614050401,162.417459978,168.353068781,174.420190446,180.620187017,186.954420537,193.42425305,200.031046598,206.776163226,213.660964977,220.686813894,227.855072021
122,Mime,Zen Headbutt,Psybeam,22.0,15.68,344.96,0,154,196,80,14.2857142857,13.515037594,0.463905325444,14.2857142857,357.566696429,370.452714286,383.620946429,397.074285714,410.815625,424.847857143,439.173875,453.796571429,468.718839286,483.943571429, 4.91803278689, 0.309642372114, 6.32458125849,152.720928565,158.302173882,164.007080575,169.83692937,175.793000996,181.87657618,188.08893565,194.431360133,200.905130358,207.511527051,214.251830942
122,Mime,Zen Headbutt,Psychic,27.3067567568,15.68,428.169945946,1,154,196,80,14.2857142857,24.9107142857,0.324324324324,17.7316602317,443.817581986,459.811916313,476.156539587,492.855042471,509.911015625,527.32804971,545.109735389,563.25966332,581.781424167,600.678608591, 4.91803278689, 0.141812042769, 6.69344400675,161.62793112,167.534686286,173.572315015,179.742172732,186.045614856,192.483996813,199.058674022,205.771001908,212.622335892,219.614031397,226.747443845
122,Mime,Zen Headbutt,Shadow Ball,22.4666666667,15.68,352.277333333,1,154,196,80,14.2857142857,14.9675324675,0.444444444444,14.5887445887,365.151444535,378.310802165,391.758360444,405.497073593,419.529895833,433.859781385,448.48968447,463.422559307,478.661360119,494.209041126, 4.91803278689, 0.215938303342, 6.11848562748,147.744296144,153.143668508,158.662672561,164.302547299,170.064531713,175.949864798,181.959785546,188.095532951,194.358346006,200.749463705,207.270125041
123,Scyther,Fury Cutter,Night Slash,19.6645992366,25.2,495.547900763,1,176,180,140,9.375,12.2829861111,0.618320610687,11.1730677481,509.335396533,523.374537721,537.667586873,552.216806536,567.024459256,582.09280758,597.424114053,613.020641221,628.884651632,645.01840783, 1.5625, 0.212598425197, 3.05825541339,135.639744094,139.413612161,143.256359784,147.168606262,151.150970891,155.204072967,159.328531788,163.52496665,167.79399685,172.136241685,176.552320451
123,Scyther,Fury Cutter,X Scissor,26.5502906977,25.2,669.067325581,1,176,180,140,9.375,21.0677083333,0.488372093023,15.0853924419,687.682605571,706.637646312,725.935502596,745.579229215,765.571880962,785.916512627,806.616179004,827.673934884,849.092835059,870.87593432, 1.5625, 0.137254901961, 3.37219158497,149.563441176,153.724704516,157.961918041,162.275764619,166.66692712,171.136088412,175.683931365,180.311138846,185.018393725,189.806378871,194.675777152
123,Scyther,Fury Cutter,Bug Buzz,29.2421703297,25.2,736.902692308,1,176,180,140,9.375,22.2931985294,0.56043956044,16.6148695055,757.405337435,778.28219096,799.536617395,821.17198125,843.191647037,865.598979267,888.39734245,911.590101099,935.180619723,959.172262835, 1.5625, 0.175257731959, 4.02359858247,178.45464433,183.419739833,188.475456836,193.622610116,198.862014452,204.194484624,209.62083541,215.141881588,220.758437938,226.471319238,232.281340267
123,Scyther,Steel Wing,Night Slash,20.9290324058,25.2,527.411616627,1,176,180,140,11.2781954887,12.5208855472,0.493526275704,11.8914956851,542.085647981,557.027505546,572.239597351,587.724331423,603.48411579,619.52135848,635.838467521,652.437850941,669.321916768,686.493073029, 4.5045045045, 0.280155642023, 5.69799986347,252.717689945,259.748986164,266.908615585,274.197732053,281.617489412,289.169041509,296.853542187,304.672145292,312.626004669,320.716274163,328.944107618
123,Scyther,Steel Wing,X Scissor,26.1644993944,25.2,659.345384738,1,176,180,140,11.2781954887,21.1152882206,0.364741641337,14.8661928377,677.690173786,696.369786663,715.387233771,734.745525516,754.447672301,774.49668453,794.895572608,815.647346939,836.755017926,858.221595973, 4.5045045045, 0.18654230513, 6.42145002747,284.804151618,292.728180818,300.796837126,309.011420886,317.373232442,325.883572136,334.543740313,343.355037317,352.318763491,361.436219178,370.708704723
123,Scyther,Steel Wing,Bug Buzz,28.3004959207,25.2,713.1724972,1,176,180,140,11.2781954887,22.3407784166,0.434042553191,16.0798272276,733.0149035,753.219467709,773.789445992,794.728094513,816.038669438,837.724426932,859.788623159,882.234514286,905.065356476,928.284405895, 4.5045045045, 0.234482758621, 7.11524500907,315.575346642,324.355514513,333.29593549,342.398050409,351.663300109,361.093125425,370.688967196,380.452266258,390.384463448,400.486999604,410.761315563
124,Jynx,Frost Breath,Draining Kiss,23.8888888889,17.42,416.144444444,0,172,134,130,13.8888888889,9.27579365079,0.434042553191,13.8888888889,429.370329861,442.871527778,456.650850694,470.711111111,485.055121528,499.685694444,514.605642361,529.817777778,545.324913194,561.129861111, 4.00355871886, 0.258575197889, 4.64728085605,139.243687921,143.669125017,148.186682837,152.797302456,157.501924949,162.301491389,167.196942852,172.189220412,177.279265142,182.468018118,187.756420414
124,Jynx,Frost Breath,Ice Punch,25.9697822456,17.42,452.393606719,1,172,134,130,13.8888888889,16.4186507937,0.47823540894,15.0987106079,466.771561503,481.448810478,496.428411132,511.713420956,527.306897437,543.211898065,559.431480328,575.968701716,592.826619717,610.00829182, 4.00355871886, 0.208990872644, 5.56879519842,166.854469253,172.157431052,177.570780293,183.095644659,188.733151829,194.484429485,200.350605308,206.332806979,212.432162179,218.649798589,224.98684389
124,Jynx,Frost Breath,Psyshock,27.434527723,17.42,477.909472934,1,172,134,130,13.8888888889,18.8657407407,0.414201183432,15.9503068157,493.098371916,508.603445855,524.427924688,540.575038352,557.048016784,573.850089922,590.984487702,608.454440061,626.263176938,644.413928268, 4.00355871886, 0.16930932545, 5.56162098002,166.639512452,171.935642502,177.342017785,182.859764527,188.490008958,194.233877306,200.092495798,206.066990664,212.15848813,218.368114427,224.696995781
124,Jynx,Pound,Draining Kiss,22.2962962963,17.42,388.401481481,0,172,134,130,12.962962963,9.25264550265,0.414201183432,12.962962963,400.745641204,413.346759259,426.207460648,439.33037037,452.718113426,466.373314815,480.298599537,494.496592593,508.969918981,523.721203704, 2.75590551181, 0.278409090909, 3.79185079966,113.6129504,117.223792462,120.909798486,124.671736323,128.510373822,132.426478832,136.420819204,140.494162788,144.647277433,148.880930988,153.195891305
124,Jynx,Pound,Ice Punch,25.7142363299,17.42,447.941996867,1,172,134,130,12.962962963,16.3955026455,0.578922495274,14.9501374011,462.178470771,476.711293775,491.543493279,506.678096688,522.118131404,537.86662483,553.926604369,570.301097424,586.993131396,604.00573369, 2.75590551181, 0.2261816839, 4.7284238402,141.67492647,146.177633087,150.774068886,155.465191373,160.251958053,165.135326432,170.116254016,175.19569831,180.374616821,185.653967055,191.034706516
124,Jynx,Pound,Psyshock,27.5014978214,17.42,479.076092048,1,172,134,130,12.962962963,18.8425925926,0.514705882353,15.9892429194,494.30206847,509.84499166,525.708099439,541.89462963,558.407820053,575.250908531,592.427132885,609.939730937,627.791940508,645.986999421, 2.75590551181, 0.183995327103, 4.67569606698,140.095075837,144.547571708,149.092751564,153.731562233,158.464950545,163.293863328,168.219247409,173.242049618,178.363216783,183.583695733,188.904433296
125,Electabuzz,Thunder Shock,Thunder Punch,31.0326923077,20.8,645.48,1,198,160,130,10.4166666667,21.09375,0.492307692308,15.6730769231,664.041840505,682.951035577,702.210759014,721.824184615,741.794486178,762.1248375,782.81841238,803.878384615,825.307928005,847.110216346, 2.40384615385, 0.182857142857, 4.66428571429,192.093942857,197.617920562,203.2452705,208.976937187,214.813865143,220.756998884,226.807282929,232.965661795,239.23308,245.610482062,252.0988125
125,Electabuzz,Thunder Shock,Thunderbolt,33.3117732558,20.8,692.884883721,1,198,160,130,10.4166666667,25.7233796296,0.418604651163,16.824127907,712.809929733,733.10784048,753.782022847,774.835883721,796.272829987,818.096268532,840.309606241,862.91625,885.919606695,909.323083212, 2.40384615385, 0.142480211082, 4.62689643799,190.554102902,196.033799974,201.616040637,207.30176184,213.091900528,218.987393647,224.989178146,231.098190969,237.315369063,243.641649376,250.077968853
125,Electabuzz,Thunder Shock,Thunder,34.2715836864,20.8,712.848940678,1,198,160,130,10.4166666667,29.3301841085,0.364406779661,17.3088806497,733.348086029,754.230839447,775.50070598,797.161190678,819.215798588,841.668034759,864.521404239,887.779412076,911.445563319,935.523363016, 2.40384615385, 0.116847826087, 4.52197973279,186.233213315,191.58865609,197.044317241,202.601112468,208.259957473,214.021767956,219.887459619,225.857948162,231.934149287,238.116978693,244.407352083
125,Electabuzz,Low Kick,Thunder Punch,28.05,20.8,583.44,1,198,160,130,8.33333333333,21.0416666667,0.459016393443,14.1666666667,600.217778125,617.309525,634.718109375,652.4464,670.497265625,688.873575,707.578196875,726.614,745.983853125,765.690625, 1.92307692308, 0.163742690058, 4.01998050682,165.558877193,170.319795382,175.169806389,180.10972426,185.140363041,190.262536778,195.477059518,200.784745305,206.186408187,211.682862209,217.274921418
