PkMn, PokeName, Quick Move Name, Charge Move Name, Attack, Defense, Att*Def, Should use charge, Base Attack, Base Defense, Base Stamina, Quick Move PPS, Charge Move PPS, Charge PPS Active Fraction, Total PPS, IV10%, IV20%, IV30%, IV40%, IV50%, IV60%, IV70%, IV80%, IV90%, IV100%, Defender Quick Move PPS, Defender Charge PPS Active Fraction, Defender Total PPS, D_IV0%, D_IV10%, D_IV20%, D_IV30%, D_IV40%, D_IV50%, D_IV60%, D_IV70%, D_IV80%, D_IV90%, D_IV100%
109,Koffing,Tackle,Dark Pulse,16.1368863955,11.36,183.315029453,1,136,142,80,10.9090909091,12.8571428571,0.490883590463,11.8653576438,190.806445477,198.491415147,206.372341199,214.451626367,222.731673387,231.214884993,239.90366392,248.800412903,257.907534677,267.227431978, 3.87096774194, 0.254916241806, 5.17844136926,80.0048477786,83.2743538328,86.6283332119,90.0678345503,93.5939064822,97.207597642,100.909956664,104.702032183,108.584872833,112.559527249,116.627044064
110,Weezing,Acid,Sludge Bomb,31.7675159236,25.74,817.695859873,1,190,198,130,11.9047619048,26.4423076923,0.331210191083,16.7197452229,839.97640426,862.650071656,885.720247811,909.190318471,933.063669387,957.343686306,982.033754976,1007.13726115,1032.65759057,1058.59812898, 4.09836065574, 0.145658263305, 6.1974789916,303.093907563,311.352598346,319.757007353,328.308389575,337.008,345.857093619,354.85692542,364.008750394,373.313823529,382.773399816,392.388734244
110,Weezing,Acid,Shadow Ball,25.038197097,25.74,644.483193277,1,190,198,130,11.9047619048,14.6103896104,0.470588235294,13.1779984721,662.044045789,679.914745989,698.097962424,716.596363636,735.412618172,754.549394576,774.009361392,793.795187166,813.909540441,834.355089763, 4.09836065574, 0.234309623431, 5.53442373526,270.666527197,278.041638004,285.546876949,293.183364754,300.952222138,308.854569822,316.891528528,325.064218976,333.373761887,341.821277981,350.40788798
110,Weezing,Acid,Dark Pulse,23.528356066,25.74,605.61988514,1,190,198,130,11.9047619048,12.8571428571,0.502512562814,12.3833452979,622.121791771,638.914861809,656.00160288,673.384522613,691.066128634,709.048928571,727.335430052,745.928140704,764.829568153,784.042220029, 4.09836065574, 0.2580169554, 5.36306671581,262.286140804,269.432903175,276.705764652,284.105811256,291.634129008,299.29180393,307.079922042,314.999569365,323.05183192,331.237795729,339.558546812
110,Weezing,Tackle,Sludge Bomb,30.200617284,25.74,777.363888889,1,190,198,130,10.9090909091,26.4423076923,0.320987654321,15.8950617284,798.545469329,820.100782407,842.033046875,864.345481481,887.041304977,910.123736111,933.595993634,957.461296296,981.722862847,1006.38391204, 3.87096774194, 0.14364640884, 5.97375690608,292.152555249,300.113116497,308.214135704,316.456822557,324.84238674,333.37203794,342.046985843,350.868440133,359.837610497,368.955706621,378.223938191
110,Weezing,Tackle,Shadow Ball,23.955290611,25.74,616.609180328,1,190,198,130,10.9090909091,14.6103896104,0.459016393443,12.60804769,633.410522839,650.508312072,667.905101155,685.603443219,703.605891393,721.914998808,740.533318592,759.463403875,778.707807787,798.269083458, 3.87096774194, 0.231404958678, 5.34184823441,261.248429752,268.366916613,275.611003681,282.98177268,290.480305334,298.107683368,305.864988505,313.75330247,321.773706987,329.927283781,338.215114576
110,Weezing,Tackle,Dark Pulse,22.5441795231,25.74,580.287180926,1,190,198,130,10.9090909091,12.8571428571,0.490883590463,11.8653576438,596.098823036,612.189449369,628.561462658,645.217265638,662.159261045,679.389851613,696.911440077,714.726429173,732.837221634,751.246220196, 3.87096774194, 0.254916241806, 5.17844136926,253.256853605,260.157586316,267.18007713,274.325374681,281.594527604,288.988584532,296.508594101,304.155604944,311.930665696,319.834824991,327.869131464
111,Rhyhorn,Mud Slap,Bulldoze,15.2777777778,18.56,283.555555556,0,110,116,160,13.8888888889,12.8676470588,0.490883590463,13.8888888889,293.868315972,304.425138889,315.228836806,326.282222222,337.588107639,349.149305556,360.968628472,373.048888889,385.392899306,398.003472222, 5.59701492537, 0.327579285428, 6.71417101566,137.076515456,142.061913325,147.165295965,152.388022995,157.731454035,163.196948703,168.78586662,174.499567405,180.339410678,186.306756059,192.402963167
111,Rhyhorn,Mud Slap,Horn Attack,15.2777777778,18.56,283.555555556,0,110,116,160,13.8888888889,11.3636363636,0.490883590463,13.8888888889,293.868315972,304.425138889,315.228836806,326.282222222,337.588107639,349.149305556,360.968628472,373.048888889,385.392899306,398.003472222, 5.59701492537, 0.239673172946, 6.16205174762,125.804448479,130.37988744,135.063609056,139.856861141,144.760891512,149.776947983,154.90627837,160.15013049,165.509752156,170.986391185,176.581295393
111,Rhyhorn,Mud Slap,Stomp,15.4643765903,18.56,287.018829517,1,110,116,160,13.8888888889,14.2857142857,0.427480916031,14.058524173,297.457547312,308.143308524,319.078960003,330.267348601,341.711321167,353.413724555,365.377405614,377.605211196,390.099988152,402.864583333, 5.59701492537, 0.231298760899, 6.61541991739,135.060413034,139.972486361,145.000809156,150.146721039,155.411561634,160.796670563,166.303387448,171.933051913,177.68700358,183.56658207,189.573127008
111,Rhyhorn,Rock Smash,Bulldoze,13.0177514793,18.56,241.609467456,1,110,116,160,10.6382978723,12.8676470588,0.536489151874,11.8343195266,250.396671598,259.39183432,268.597352071,278.015621302,287.649038462,297.5,307.570902367,317.864142012,328.382115385,339.127218935, 4.39882697947, 0.323681078937, 5.89051963507,120.260848869,124.634670146,129.112002578,133.694038997,138.381972233,143.176995116,148.080300476,153.093081143,158.216529948,163.451839721,168.800203292
111,Rhyhorn,Rock Smash,Horn Attack,12.0437956204,18.56,223.532846715,1,110,116,160,10.6382978723,11.3636363636,0.428223844282,10.9489051095,231.662614051,239.984781022,248.501564781,257.215182482,266.127851277,275.241788321,284.559210766,294.082335766,303.813380474,313.754562044, 4.39882697947, 0.23645320197, 5.23958799821,106.971428571,110.861920902,114.844485893,118.920184561,123.090077922,127.355226993,131.71669279,136.17553633,140.73281863,145.389600705,150.146943574
111,Rhyhorn,Rock Smash,Stomp,13.3746898263,18.56,248.234243176,1,110,116,160,10.6382978723,14.2857142857,0.416873449132,12.158808933,257.262386787,266.504191067,275.962118176,285.638630273,295.536189516,305.657258065,316.004298077,326.579771712,337.386141129,348.425868486, 4.39882697947, 0.228157537347, 5.67677682209,115.8970756,120.11218883,124.42705722,128.842830319,133.360657673,137.98168883,142.707073336,147.53796074,152.475500589,157.520842429,162.675135808
112,Rhydon,Mud Slap,Megahorn,27.1401384083,33.6,911.908650519,1,166,160,210,13.8888888889,25.0,0.221453287197,16.3494809689,935.409292279,959.307594291,983.606867323,1008.31042215,1033.42156953,1058.94362024,1084.87988506,1111.23367474,1138.00830006,1165.2070718, 5.59701492537, 0.10283877879, 6.8211033744,380.45386181,390.258473169,400.228990814,410.36679602,420.673270059,431.149794205,441.797749732,452.618517913,463.613480021,474.784017331,486.131511114
112,Rhydon,Mud Slap,Earthquake,30.2184466019,33.6,1015.33980583,1,166,160,210,13.8888888889,29.7619047619,0.271844660194,18.2038834951,1041.50595419,1068.1148665,1095.17022907,1122.67572816,1150.63505006,1179.05188107,1207.92990746,1237.27281553,1267.08429157,1297.36802184, 5.59701492537, 0.130773222626, 7.58951738454,423.31292164,434.222046494,445.315767385,456.595621189,468.063144785,479.719875049,491.567348858,503.607103091,515.840674624,528.269600334,540.895417099
112,Rhydon,Mud Slap,Stone Edge,29.6428571429,33.6,996.0,1,166,160,210,13.8888888889,32.2580645161,0.216027874564,17.8571428571,1021.66774554,1047.76982143,1074.30984375,1101.29142857,1128.71819196,1156.59375,1184.92171875,1213.70571429,1242.94935268,1272.65625, 5.59701492537, 0.0999462654487, 7.29446534121,406.856098872,417.341117763,428.003556287,438.844891574,449.866600752,461.070160952,472.457049301,484.028742931,495.786718968,507.732454544,519.867426787
112,Rhydon,Rock Smash,Megahorn,22.762541806,33.6,764.821404682,1,166,160,210,10.6382978723,25.0,0.214046822742,13.7123745819,784.531486204,804.575086957,824.954983696,845.673953177,866.734772157,888.140217391,909.893065635,931.996093645,954.452078177,977.263795987, 4.39882697947, 0.101212440696, 5.72482867686,319.30804428,327.53687724,335.904952346,344.413428875,353.063466104,361.856223313,370.792859779,379.874534779,389.102407591,398.477637493,408.001383764
112,Rhydon,Rock Smash,Earthquake,26.0188087774,33.6,874.231974922,1,166,160,210,10.6382978723,29.7619047619,0.263322884013,15.6739811912,896.761657524,919.672570533,942.967887931,966.650783699,990.724431818,1015.19200627,1040.05668103,1065.32163009,1090.99002743,1117.06504702, 4.39882697947, 0.12876852325, 6.515074093,363.384772611,372.749499393,382.272689065,391.955660929,401.799734287,411.806228443,421.976462698,432.311756355,442.813428717,453.482799087,464.321186765
112,Rhydon,Rock Smash,Stone Edge,25.1515151515,33.6,845.090909091,1,166,160,210,10.6382978723,32.2580645161,0.208754208754,15.1515151515,866.869602273,889.016818182,911.535625,934.429090909,957.700284091,981.352272727,1005.388125,1029.81090909,1054.62369318,1079.82954545, 4.39882697947, 0.0983606557377, 6.18720253834,345.097408778,353.990855037,363.034789529,372.230465164,381.579134849,391.082051494,400.740468006,410.555637295,420.528812269,430.661245836,440.954190904
113,Chansey,Pound,Psychic,7.06008583691,30.0,211.802575107,1,40,60,500,16.2037037037,19.6428571429,0.420600858369,17.6502145923,225.914517369,240.506589592,255.582365947,271.145420601,287.199327723,303.747661481,320.793996043,338.341905579,356.394964257,374.956746245, 3.44488188976, 0.133697135061, 4.82264665757,57.8717598909,61.7276286579,65.7146854707,69.8339069151,74.0862695771,78.4727500426,82.9943248977,87.6519707282,92.4466641201,97.3793816593,102.451099932
113,Chansey,Pound,Psybeam,6.48148148148,30.0,194.444444444,0,40,60,500,16.2037037037,10.5263157895,0.420600858369,16.2037037037,207.399852431,220.796041667,234.636293403,248.923888889,263.662109375,278.854236111,294.503550347,310.613333333,327.186866319,344.227430556, 3.44488188976, 0.295227524972, 4.60321864595,55.2386237514,58.9190524175,62.7247001387,66.656499067,70.7153813541,74.9022791516,79.2181246115,83.6638498855,88.2403871254,92.9486684829,97.7896261099
113,Chansey,Pound,Dazzling Gleam,6.48148148148,30.0,194.444444444,0,40,60,500,16.2037037037,13.0952380952,0.420600858369,16.2037037037,207.399852431,220.796041667,234.636293403,248.923888889,263.662109375,278.854236111,294.503550347,310.613333333,327.186866319,344.227430556, 3.44488188976, 0.259671436142, 4.93066596008,59.1679915209,63.110225366,67.1865856518,71.3980708383,75.7456793853,80.2304097526,84.8532604001,89.6152297877,94.5173163752,99.5605186225,104.745834989
113,Chansey,Pound,Hyper Beam,8.65168539326,30.0,259.550561798,1,40,60,500,16.2037037037,30.0,0.393258426966,21.6292134831,276.843847963,294.725502809,313.19990625,332.271438202,351.944478581,372.223407303,393.112604284,414.616449438,436.739322683,459.485603933, 3.44488188976, 0.121107266436, 5.57093425606,66.8512110727,71.3053610294,75.9110543253,80.6694190744,85.581583391,90.6486753893,95.8718231834,101.252154888,106.790798616,112.488882483,118.347534602
113,Chansey,Zen Headbutt,Psychic,5.63706563707,30.0,169.111969112,1,40,60,500,11.4285714286,19.6428571429,0.324324324324,14.0926640927,180.379529681,192.030445946,204.06757167,216.493760618,229.311866554,242.524743243,256.13524445,270.146223938,284.560535473,299.381032819, 3.93442622951, 0.141812042769, 5.32639279685,63.9167135622,68.175344369,72.5788663759,77.1283581774,81.824898368,86.6695655423,91.6634382949,96.8075952202,102.103114913,107.551075967,113.152556978
113,Chansey,Zen Headbutt,Psybeam,4.57142857143,30.0,137.142857143,0,40,60,500,11.4285714286,10.5263157895,0.324324324324,11.4285714286,146.280385714,155.7288,165.490414286,175.567542857,185.9625,196.6776,207.715157143,219.077485714,230.7669,242.785714286, 3.93442622951, 0.309642372114, 4.99773653237,59.9728383884,63.9686974196,68.1005073789,72.3692803078,76.7760282481,81.3217632413,86.0074973291,90.8342425532,95.8030109552,100.914814577,106.170665459
113,Chansey,Zen Headbutt,Dazzling Gleam,4.91925465839,30.0,147.577639752,1,40,60,500,11.4285714286,13.0952380952,0.521739130435,12.298136646,157.410415062,167.577730435,178.082076242,188.925942857,200.111820652,211.6422,223.519571273,235.746424845,248.325251087,261.258540373, 3.93442622951, 0.273022751896, 5.36294691224,64.3553629469,68.6432200027,73.0769626219,77.6576768012,82.3864485374,87.2643638272,92.2925086674,97.4719690547,102.803830986,108.289180458,113.929103467
113,Chansey,Zen Headbutt,Hyper Beam,6.8,30.0,204.0,1,40,60,500,11.4285714286,30.0,0.3,17.0,217.59207375,231.64659,246.16699125,261.15672,276.61921875,292.55793,308.97629625,325.87776,343.26576375,361.14375, 3.93442622951, 0.128571428571, 6.12857142857,73.5428571429,78.4428568393,83.509569,88.7442346607,94.1480948571,99.722390625,105.468363,111.387253018,117.480301714,123.748750125,130.193839286
114,Tangela,Vine Whip,Power Whip,28.8356973995,19.76,569.793380615,1,164,152,130,13.4615384615,31.25,0.231678486998,17.5827423168,587.379441674,605.321948877,623.624462729,642.290543735,661.323752401,680.727649232,700.505794733,720.661749409,741.199073766,762.12132831, 3.30188679245, 0.0688685874912, 4.58099086437,148.453422347,153.035277874,157.710001537,162.478520989,167.341763879,172.300657859,177.356130578,182.509109688,187.760522839,193.111297682,198.562361868
114,Tangela,Vine Whip,Sludge Bomb,26.6055226824,19.76,525.725128205,1,164,152,130,13.4615384615,21.1538461538,0.358974358974,16.2228796844,541.951069958,558.505890039,575.392873582,592.61530572,610.176471585,628.079656312,646.328145032,664.92522288,683.874174988,703.178286489, 3.30188679245, 0.120769741208, 4.69143994691,152.032679496,156.725004952,161.512437624,166.39592753,171.376424685,176.454879106,181.63224081,186.909459813,192.287486131,197.767269783,203.349760783
114,Tangela,Vine Whip,Solar Beam,31.7925478348,19.76,628.220745217,1,164,152,130,13.4615384615,30.612244898,0.345417925478,19.3856998993,647.610104167,667.392459718,687.571737475,708.151863041,729.136762022,750.53036002,772.336582641,794.559355488,817.202604167,840.27025428, 3.30188679245, 0.114600735048, 5.37921817574,174.32109589,179.701329394,185.190613097,190.790036293,196.500688273,202.323658328,208.26003575,214.310909831,220.477369863,226.760505137,233.161404945
115,Kangaskhan,Mud Slap,Brick Break,19.0447058824,37.38,711.891105882,1,142,178,210,11.1111111111,18.75,0.301176470588,13.4117647059,730.655489118,749.742458824,769.154730882,788.895021176,808.966045588,829.37052,850.111160294,871.190682353,892.611802059,914.377235294, 4.4776119403, 0.147976878613, 5.75722543353,305.591223121,313.646150029,321.839552601,330.172596676,338.646448092,347.262272688,356.021236301,364.924504769,373.973243931,383.168619624,392.511797688
115,Kangaskhan,Mud Slap,Earthquake,20.6796116505,37.38,773.003883495,1,142,178,210,11.1111111111,23.8095238095,0.271844660194,14.5631067961,793.37910801,814.10461165,835.183343447,856.618252427,878.412287621,900.568398058,923.089532767,945.978640777,969.238671117,992.872572816, 4.4776119403, 0.130773222626, 6.07161390763,322.278837571,330.773625,339.414449922,348.20254184,357.139130254,366.225444668,375.462714582,384.852169499,394.395038921,404.092552348,413.945939284
115,Kangaskhan,Mud Slap,Stomp,19.8727735369,37.38,742.844274809,1,142,178,210,11.1111111111,17.8571428571,0.427480916031,13.9949109415,762.424537214,782.341412214,802.597733779,823.196335878,844.140052481,865.431717557,887.074165076,909.070229008,931.422743321,954.134541985, 4.4776119403, 0.231298760899, 6.33318035796,336.162680128,345.023424851,354.036498394,363.203183226,372.524761817,382.002516636,391.637730151,401.431684832,411.385663148,421.500947568,431.77882056
115,Kangaskhan,Low Kick,Brick Break,17.1774193548,37.38,642.091935484,1,142,178,210,8.33333333333,18.75,0.361290322581,12.0967741935,659.016517137,676.232056452,693.741003024,711.545806452,729.648916331,748.052782258,766.759853831,785.772580645,805.093412298,824.724798387, 1.92307692308, 0.115463917526, 3.21649484536,170.730259794,175.230453711,179.808012371,184.463587113,189.197829278,194.011390206,198.904921237,203.879073711,208.934498969,214.071848351,219.291773196
115,Kangaskhan,Low Kick,Earthquake,19.0604026846,37.38,712.477852349,1,142,178,210,8.33333333333,23.8095238095,0.328859060403,13.4228187919,731.257701342,750.360402685,769.788674497,789.545234899,809.632802013,830.05409396,850.811828859,871.908724832,893.3475,915.130872483, 1.92307692308, 0.101589495508, 3.4208707671,181.57845197,186.364587984,191.233004492,196.184394221,201.219449896,206.338864245,211.543329993,216.833539867,222.210186593,227.673962897,233.225561507
115,Kangaskhan,Low Kick,Stomp,18.5269360269,37.38,692.536868687,1,142,178,210,8.33333333333,17.8571428571,0.494949494949,13.0471380471,710.79110322,729.35915404,748.243663194,767.447272727,786.972624684,806.822361111,826.999124053,847.505555556,868.344297664,889.517992424, 1.92307692308, 0.184441656211, 3.873902133,205.625175659,211.045147291,216.558295954,222.165406113,227.867262233,233.664648781,239.55835022,245.549151016,251.637835634,257.825188539,264.111994197
116,Horsea,Water Gun,Bubble Beam,18.3,6.0,109.8,0,122,100,60,15.0,12.9310344828,0.494949494949,15.0,115.63768125,121.66875,127.89624375,134.3232,140.95265625,147.78765,154.83121875,162.0864,169.55623125,177.24375, 3.0, 0.245169082126, 4.48369565217,32.8206521739,34.5656112432,36.3683763587,38.2298554687,40.1509565217,42.132587466,44.17565625,46.281070822,48.4497391304,50.6825691236,52.98046875
116,Horsea,Water Gun,Dragon Pulse,20.171314741,6.0,121.027888446,1,122,100,60,15.0,18.0555555556,0.501992031873,16.5338645418,127.462517181,134.110308765,140.974611305,148.058772908,155.366141683,162.900065737,170.663893177,178.660972112,186.894650647,195.368276892, 3.0, 0.167776298269, 4.6171770972,33.7977363515,35.5946435627,37.4510777297,39.3679738307,41.3462668442,43.3868917485,45.490783522,47.658877143,49.8921075899,52.191409841,54.5577188748
116,Horsea,Water Gun,Flash Cannon,18.5924657534,6.0,111.554794521,1,122,100,60,15.0,15.3846153846,0.623287671233,15.2397260274,117.485772046,123.61322774,129.940247646,136.469917808,143.205324272,150.149553082,157.305690283,164.676821918,172.266034033,180.076412671, 3.0, 0.248633879781, 4.93169398907,36.1,38.019310502,40.0022028689,42.0496757684,44.1627278689,46.3423578381,48.5895643443,50.9053460553,53.2907016393,55.7466297643,58.2741290984
116,Horsea,Bubble,Bubble Beam,16.5760869565,6.0,99.4565217391,0,122,100,60,13.5869565217,12.9310344828,0.623287671233,13.5869565217,104.744276495,110.207201087,115.848046875,121.669565217,127.674507473,133.865625,140.245669158,146.817391304,153.583542799,160.546875, 7.26744186047, 0.402777777778, 7.98611111111,58.4583333333,61.5663580729,64.77734375,68.0929075521,71.5146666667,75.0442382813,78.6832395833,82.4332877604,86.296,90.2729934896,94.3658854167
116,Horsea,Bubble,Dragon Pulse,18.9695121951,6.0,113.817073171,1,122,100,60,13.5869565217,18.0555555556,0.439024390244,15.5487804878,119.868328125,126.120045732,132.575374619,139.237463415,146.109460747,153.194515244,160.495775534,168.016390244,175.759508003,183.728277439, 7.26744186047, 0.295081967213, 8.85245901639,64.8,68.2451889344,71.8045081967,75.4797504098,79.2727081967,83.1851741803,87.2189409836,91.3758012295,95.657547541,100.065972541,104.602868852
116,Horsea,Bubble,Flash Cannon,17.8092560554,6.0,106.855536332,1,122,100,60,13.5869565217,15.3846153846,0.562283737024,14.5977508651,112.536670767,118.406006704,124.466500189,130.721107266,137.17278398,143.824486375,150.679170496,157.739792388,165.009308094,172.490673659, 7.26744186047, 0.407268170426, 8.69360902256,63.6372180451,67.0205859375,70.5160361842,74.1253292411,77.8502255639,81.6924856086,85.6538698308,89.7361386866,93.9410526316,98.2703721217,102.725857613
117,Seadra,Water Gun,Blizzard,33.0142302717,16.5,544.734799483,1,176,150,110,15.0,25.641025641,0.353169469599,18.7580853816,562.437625323,580.512283312,598.96257196,617.79228978,637.005235285,656.605206986,676.596003396,696.981423027,717.765264392,738.951326003, 3.0, 0.0984493328525, 4.47169130905,129.857915615,134.07804634,138.386817166,142.78513361,147.27390119,151.854025424,156.526411828,161.291965921,166.15159322,171.106199243,176.156689506
117,Seadra,Water Gun,Dragon Pulse,29.0996015936,16.5,480.143426295,1,176,150,110,15.0,18.0555555556,0.501992031873,16.5338645418,495.74715762,511.678631474,527.941195966,544.538199203,561.472989293,578.748914343,596.36932246,614.337561753,632.656980329,651.330926295, 3.0, 0.167776298269, 4.6171770972,134.082822903,138.440254931,142.889210952,147.430625945,152.065434887,156.794572757,161.618974534,166.539575196,171.55730972,176.673113087,181.887920273
117,Seadra,Water Gun,Hydro Pump,35.3263707572,16.5,582.885117493,1,176,150,110,15.0,29.6052631579,0.34725848564,20.0718015666,601.827754773,621.168265339,640.910713732,661.059164491,681.617682156,702.590331266,723.981176363,745.794281984,768.033712671,790.703532963, 3.0, 0.0961677512654, 4.70444685466,136.617136659,141.056928976,145.58997519,150.217227952,154.939639913,159.758163724,164.673752034,169.687357494,174.799932755,180.012430467,185.325803281
117,Seadra,Dragon Breath,Blizzard,29.5989650712,16.5,488.382923674,1,176,150,110,12.0,25.641025641,0.353169469599,16.8175937904,504.254422704,520.459288486,537.000926585,553.882742561,571.108141979,588.680530401,606.603313389,624.879896507,643.513685317,662.508085382, 2.4, 0.0984493328525, 3.93076090876,114.14929679,117.858927831,121.646476379,125.512738415,129.458509917,133.484586864,137.591765236,141.780841012,146.052610169,150.407868689,154.84741255
117,Seadra,Dragon Breath,Dragon Pulse,26.4701195219,16.5,436.756972112,1,176,150,110,12.0,18.0555555556,0.501992031873,15.0398406375,450.950727714,465.442610558,480.23566621,495.332940239,510.737478212,526.452325697,542.480528262,558.825131474,575.489180901,592.475722112, 2.4, 0.167776298269, 4.11784287617,119.582157124,123.468345602,127.43616002,131.486434242,135.62000213,139.837697549,144.140354361,148.528806429,153.003887617,157.566431787,162.217272803
117,Seadra,Dragon Breath,Hydro Pump,31.8798955614,16.5,526.018276762,1,176,150,110,12.0,29.6052631579,0.34725848564,18.1135770235,543.112851868,560.566483355,578.382839222,596.565587467,615.118396092,634.044933094,653.348866474,673.03386423,693.103594362,713.561724869, 2.4, 0.0961677512654, 4.16214750542,120.868763557,124.796764252,128.807269116,132.901120984,137.07916269,141.34223707,145.691186958,150.126855189,154.650084599,159.261718021,163.962598292
118,Goldeen,Peck,Water Pulse,12.4696356275,11.34,141.405668016,1,112,126,90,8.69565217391,13.2575757576,0.534412955466,11.1336032389,147.422197621,153.605313765,159.957271002,166.480323887,173.176726974,180.048734818,187.098601974,194.328582996,201.740932439,209.337904858, 3.1746031746, 0.295302013423, 4.97762863535,63.2198657718,65.9097451762,68.674102349,71.5139452601,74.4302818792,77.4241201762,80.4964681208,83.6483336829,86.8807248322,90.1946495386,93.5911157718
118,Goldeen,Peck,Horn Attack,11.0344827586,11.34,125.131034483,1,112,126,90,8.69565217391,11.3636363636,0.433497536946,9.85221674877,130.455110837,135.926600985,141.5475,147.319802956,153.245504926,159.326600985,165.565086207,171.962955665,178.522204433,185.244827586, 3.1746031746, 0.218362282878, 4.21836228288,53.5765756824,55.8561522953,58.1988461538,60.6055114764,63.0770024814,65.6141733871,68.2178784119,70.8889717742,73.6283076923,76.4367403846,79.3151240695
118,Goldeen,Peck,Aqua Tail,14.6913580247,11.34,166.6,1,112,126,90,8.69565217391,23.9361702128,0.29012345679,13.1172839506,173.688498264,180.973263889,188.456953125,196.142222222,204.031727431,212.128125,220.434071181,228.952222222,237.685234375,246.635763889, 3.1746031746, 0.129834254144, 4.93784530387,62.7145856354,65.382966376,68.1252296271,70.9423753021,73.8354033149,76.8053135791,79.8531060083,82.9797805162,86.1863370166,89.473775423,92.8430956492
118,Goldeen,Mud Shot,Water Pulse,13.8670284939,11.34,157.252103121,1,112,126,90,10.9090909091,13.2575757576,0.626865671642,12.381275441,163.942866986,170.818885685,177.882666426,185.136716418,192.583542868,200.225652985,208.065553977,216.105753053,224.34875742,232.797074288, 2.35294117647, 0.26597582038, 4.19545192861,53.2855958549,55.5527918556,57.8827623057,60.2763567843,62.7344248705,65.2578161431,67.8473801813,70.5039665641,73.2284248705,76.0216046794,78.8843555699
118,Goldeen,Mud Shot,Horn Attack,12.487135506,11.34,141.604116638,1,112,126,90,10.9090909091,11.3636363636,0.528301886792,11.1492281304,147.629089837,153.820883362,160.181754931,166.713962264,173.419763079,180.301415094,187.361176029,194.601303602,202.024055532,209.631689537, 2.35294117647, 0.194567277322, 3.44283006949,43.7266961466,45.5871799984,47.4991771952,49.46338491,51.4805003159,53.5512205859,55.6762428932,57.8562644109,60.0919823121,62.3840937697,64.733295957
118,Goldeen,Mud Shot,Aqua Tail,17.6791808874,11.34,200.481911263,1,112,126,90,10.9090909091,23.9361702128,0.374288964733,15.7849829352,209.012017385,217.778306314,226.783974509,236.03221843,245.526234535,255.269219283,265.264369134,275.514880546,286.023949979,296.794773891, 2.35294117647, 0.114275790205, 3.9987843001,50.7877596388,52.9486776821,55.1694275356,57.450818953,59.7936616881,62.1987654947,64.6669401268,67.198995338,69.7957408823,72.4579865133,75.1865419851
119,Seaking,Peck,Icy Wind,14.9565217391,25.6,382.886956522,0,172,160,160,8.69565217391,6.57894736842,0.374288964733,8.69565217391,393.501771739,404.310869565,415.31601087,426.518956522,437.921467391,449.525304348,461.332228261,473.344,485.562380435,497.989130435, 3.1746031746, 0.376237623762, 3.71287128713,163.485148515,168.017464418,172.632735149,177.331712562,182.115148515,186.983794864,191.938403465,196.979726176,202.108514851,207.325521349,212.631497525
119,Seaking,Peck,Drill Run,19.8415566366,25.6,507.943849896,1,172,160,160,8.69565217391,14.7058823529,0.47255038221,11.5357887422,522.025630473,536.365149409,550.964742703,565.826746352,580.953496352,596.3473287,612.010579395,627.945584434,644.154679812,660.640201529, 3.1746031746, 0.24646611091, 4.92932221819,217.047915912,223.065158028,229.192533527,235.431040594,241.781677419,248.245442189,254.823333092,261.516348315,268.325486046,275.251744473,282.296121783
119,Seaking,Peck,Megahorn,21.0612244898,25.6,539.167346939,1,172,160,160,8.69565217391,25.0,0.21768707483,12.2448979592,554.114739796,569.335714286,584.83275,600.608326531,616.664923469,633.005020408,649.631096939,666.545632653,683.751107143,701.25, 3.1746031746, 0.0922190201729, 4.49567723343,197.953659942,203.44155,209.029884726,214.719574496,220.511529683,226.406660663,232.40587781,238.510091499,244.720212104,251.03715,257.461815562
119,Seaking,Poison Jab,Icy Wind,19.6571428571,25.6,503.222857143,0,172,160,160,11.4285714286,6.57894736842,0.21768707483,11.4285714286,517.173757143,531.38,545.8439,560.567771429,575.553928571,590.804685714,606.322357143,622.109257143,638.1677,654.5, 3.93442622951, 0.383838383838, 4.19191919192,184.578585859,189.695677336,194.906426768,200.211683018,205.612294949,211.109111427,216.702981313,222.394753472,228.185276768,234.075400063,240.065972222
119,Seaking,Poison Jab,Drill Run,22.4489439184,25.6,574.692964312,1,172,160,160,11.4285714286,14.7058823529,0.495265841224,13.0517115805,590.625237582,606.849118718,623.367250692,640.182276475,657.296839039,674.713581355,692.435146395,710.46417713,728.803316533,747.455207575, 3.93442622951, 0.252506498329, 5.54028963981,243.95003342,250.713085759,257.59992202,264.611664111,271.74943394,279.014353416,286.407544449,293.930128945,301.583228815,309.367965967,317.28546231
119,Seaking,Poison Jab,Megahorn,25.1094890511,25.6,642.802919708,1,172,160,160,11.4285714286,25.0,0.233576642336,14.598540146,660.623412409,678.770072993,697.245857664,716.053722628,735.196624088,754.677518248,774.499361314,794.665109489,815.177718978,836.040145985, 3.93442622951, 0.0949554896142, 5.22255192878,229.959406528,236.334595252,242.826468843,249.436084866,256.16450089,263.012774481,269.981963205,277.073124629,284.28731632,291.625595846,299.089020772
120,Staryu,Quick Attack,Swift,11.4512635379,7.68,87.9457039711,1,130,128,60,7.51879699248,10.0,0.519855595668,8.80866425993,92.2530416968,96.6882151625,101.253008123,105.949204332,110.778587545,115.742941516,120.84405,126.083696751,131.463665523,136.985740072, 3.003003003, 0.301886792453, 4.20964360587,42.029081761,44.0875501258,46.2071109434,48.3886166667,50.6329197484,52.9408726415,55.3133277987,57.751137673,60.255154717,62.8262313836,65.4652201258
