PkMn, PokeName, Quick Move Name, Charge Move Name, Attack, Defense, Att*Def, Should use charge, Base Attack, Base Defense, Base Stamina, Quick Move PPS, Charge Move PPS, Charge PPS Active Fraction, Total PPS, IV10%, IV20%, IV30%, IV40%, IV50%, IV60%, IV70%, IV80%, IV90%, IV100%
108,Lickitung,Zen Headbutt,Hyper Beam,21.528,28.8,620.0064,1,126,160,180,11.4285714286,30.2857142857,0.3,17.0857142857,638.546428929,657.448205143,676.7151885,696.350838857,716.358616071,736.74198,757.5043905,778.649307429,800.180190643,822.1005
108,Lickitung,Zen Headbutt,Stomp,17.9413953488,28.8,516.712186047,1,126,160,180,11.4285714286,18.1428571429,0.418604651163,14.2392026578,532.163411836,547.916117143,563.973185407,580.337500066,597.01194456,613.999402326,631.302756802,648.924891429,666.868689643,685.137034884
108,Lickitung,Zen Headbutt,Power Whip,17.7096774194,28.8,510.038709677,1,126,160,180,11.4285714286,25.0,0.193548387097,14.0552995392,525.290378744,540.839633641,556.689320565,572.842285714,589.301375288,606.069435484,623.1493125,640.543852535,658.255901786,676.288306452
109,Koffing,Acid,Sludge,18.0961494646,11.36,205.572257918,1,136,142,80,11.9047619048,14.7206959707,0.497607655502,13.3059922534,213.973245614,222.591287309,231.429077466,240.489310549,249.774681021,259.287883345,269.031611985,279.008561404,289.221426065,299.672900433
109,Koffing,Acid,Sludge Bomb,22.872914771,11.36,259.836311799,1,136,142,80,11.9047619048,26.7399267399,0.331210191083,16.8183196846,270.454873275,281.347783591,292.518448457,303.970273582,315.706664676,327.731027449,340.046767611,352.65729087,365.566002938,378.776309524
109,Koffing,Acid,Dark Pulse,17.0447475473,11.36,193.628332137,1,136,142,80,11.9047619048,13.1547619048,0.502512562814,12.5329026083,201.541215191,209.658541218,217.982848132,226.516673845,235.262556271,244.223033321,253.400642909,262.797922948,272.41741135,282.261646028
109,Koffing,Tackle,Sludge,17.33913339,11.36,196.97255531,1,136,142,80,10.9090909091,14.6958041958,0.485981308411,12.7493627867,205.022104556,213.279627782,221.747706735,230.428923161,239.325858804,248.441095412,257.77721473,267.336798505,277.122428481,287.136686406
109,Koffing,Tackle,Sludge Bomb,21.7363411897,11.36,246.924835915,1,136,142,80,10.9090909091,26.715034965,0.320987654321,15.9826038159,257.015752508,267.367385325,277.982970845,288.865745544,300.0189459,311.445808389,323.14956949,335.133465679,347.400733434,359.954609231
109,Koffing,Tackle,Dark Pulse,16.3189595818,11.36,185.383380849,1,136,142,80,10.9090909091,13.1298701299,0.490883590463,11.9992349866,192.959322844,200.731002359,208.70084924,216.871293332,225.244764479,233.823692528,242.610507323,251.60763871,260.817516532,270.242570636
110,Weezing,Acid,Sludge Bomb,31.9548074007,25.74,822.516742493,1,190,198,130,11.9047619048,26.7399267399,0.331210191083,16.8183196846,844.928646099,867.735990446,890.942181244,914.550624204,938.564725034,962.987889445,987.823523146,1013.07503185,1038.74582126,1064.83929709
110,Weezing,Acid,Shadow Ball,25.3043035396,25.74,651.332773109,1,190,198,130,11.9047619048,14.908008658,0.470588235294,13.3180544945,669.080262701,687.140893048,705.517361058,724.212363636,743.228597689,762.568760122,782.235547842,802.231657754,822.559786765,843.22263178
110,Weezing,Acid,Dark Pulse,23.8125149557,25.74,612.934134961,1,190,198,130,11.9047619048,13.1547619048,0.502512562814,12.5329026083,629.635339981,646.631224874,663.924327553,681.51718593,699.412337917,717.612321429,736.119674376,754.936934673,774.066640232,793.511328966
110,Weezing,Tackle,Sludge Bomb,30.3669472503,25.74,781.645222222,1,190,198,130,10.9090909091,26.715034965,0.320987654321,15.9826038159,802.943460263,824.617489276,846.670545739,869.105866128,891.926686921,915.136244596,938.737775629,962.734516498,987.129703681,1011.92657365
110,Weezing,Tackle,Shadow Ball,24.1931445604,25.74,622.731540984,1,190,198,130,10.9090909091,14.8831168831,0.459016393443,12.7332339791,639.699705335,656.967259851,674.53678301,692.410853294,710.59204918,729.082949151,747.886131684,767.004175261,786.439658361,806.195159463
110,Weezing,Tackle,Dark Pulse,22.7985464746,25.74,586.834586255,1,190,198,130,10.9090909091,13.1298701299,0.490883590463,11.9992349866,602.824631807,619.096809371,635.653548794,652.497279918,669.630432591,687.055436657,704.774721961,722.790718348,741.105855663,759.722563751
111,Rhyhorn,Mud Slap,Bulldoze,15.2777777778,18.56,283.555555556,0,110,116,160,13.8888888889,13.214869281,0.490883590463,13.8888888889,293.868315972,304.425138889,315.228836806,326.282222222,337.588107639,349.149305556,360.968628472,373.048888889,385.392899306,398.003472222
111,Rhyhorn,Mud Slap,Horn Attack,15.2777777778,18.56,283.555555556,0,110,116,160,13.8888888889,11.7108585859,0.490883590463,13.8888888889,293.868315972,304.425138889,315.228836806,326.282222222,337.588107639,349.149305556,360.968628472,373.048888889,385.392899306,398.003472222
111,Rhyhorn,Mud Slap,Stomp,15.6276505513,18.56,290.049194232,1,110,116,160,13.8888888889,14.6329365079,0.427480916031,14.2069550466,300.598124735,311.396706955,322.447817801,333.754334182,345.319133005,357.145091179,369.235085613,381.591993215,394.218690893,407.118055556
111,Rhyhorn,Rock Smash,Bulldoze,13.1747030929,18.56,244.522489404,1,110,116,160,10.6382978723,13.1336045056,0.536489151874,11.9770028117,253.41563856,262.519253599,271.835759862,281.367582693,291.117147436,301.086879433,311.279204027,321.696546561,332.341332379,343.215986823
111,Rhyhorn,Rock Smash,Horn Attack,12.1690738728,18.56,225.858011078,1,110,116,160,10.6382978723,11.6295938104,0.428223844282,11.0627944298,234.07234337,242.481076616,251.086451034,259.890706839,268.896084246,278.104823472,287.519164732,297.141348242,306.973614219,317.018202878
111,Rhyhorn,Rock Smash,Stomp,13.4966474843,18.56,250.497777308,1,110,116,160,10.6382978723,14.5516717325,0.416873449132,12.2696795312,259.608244417,268.934320469,278.478490074,288.243237844,298.231048387,308.444406314,318.885796236,329.557702761,340.462610501,351.603004065
112,Rhydon,Mud Slap,Megahorn,27.2677816225,33.6,916.197462514,1,166,160,210,13.8888888889,25.3472222222,0.221453287197,16.4263744714,939.808630515,963.819329008,988.232884335,1013.05262284,1038.28187085,1063.92395473,1089.9822008,1116.45993541,1143.3604849,1170.68717561
112,Rhydon,Mud Slap,Earthquake,30.3751348436,33.6,1020.60453074,1,166,160,210,13.8888888889,30.1091269841,0.271844660194,18.2982740022,1046.90635543,1073.65323989,1100.84888951,1128.49700971,1156.60130588,1185.16548341,1214.19324772,1243.68830421,1273.65435826,1304.09511529
112,Rhydon,Mud Slap,Stone Edge,30.8880178087,33.6,1037.83739837,1,166,160,210,13.8888888889,35.7302867384,0.216027874564,18.6072396438,1064.58332834,1091.7818329,1119.43668001,1147.55163763,1176.13047374,1205.1769563,1234.69485328,1264.68793264,1295.15996234,1326.11471037
112,Rhydon,Rock Smash,Megahorn,22.8570412012,33.6,767.996584359,1,166,160,210,10.6382978723,25.2659574468,0.214046822742,13.7693019284,787.788492893,807.915305273,828.379809783,849.184794706,870.333048326,891.827358927,913.670514792,935.865304206,958.41451545,981.320936811
112,Rhydon,Rock Smash,Earthquake,26.1350630294,33.6,878.138117788,1,166,160,210,10.6382978723,30.0278622087,0.263322884013,15.7440138731,900.768464929,923.781745848,947.181148707,970.969861669,995.151072897,1019.72797055,1044.7037428,1070.0815778,1095.86466372,1122.05618872
112,Rhydon,Rock Smash,Stone Edge,26.0731427753,33.6,876.057597249,1,166,160,210,10.6382978723,34.9176389842,0.208754208754,15.7067125152,898.634327652,921.593084569,944.937048611,968.669400387,992.793320506,1017.31198958,1042.22858821,1067.54629701,1093.2682966,1119.39776757
113,Chansey,Pound,Psychic,7.12823875378,30.0,213.847162613,1,40,60,500,16.2037037037,20.0479497354,0.420600858369,17.8205968844,228.095331268,242.828264709,258.049571607,273.762860634,289.971740461,306.679819757,323.890707195,341.608011445,359.835341178,378.576305064
113,Chansey,Pound,Psybeam,6.48148148148,30.0,194.444444444,0,40,60,500,16.2037037037,10.9314083821,0.420600858369,16.2037037037,207.399852431,220.796041667,234.636293403,248.923888889,263.662109375,278.854236111,294.503550347,310.613333333,327.186866319,344.227430556
113,Chansey,Pound,Dazzling Gleam,6.48148148148,30.0,194.444444444,0,40,60,500,16.2037037037,13.5003306878,0.420600858369,16.2037037037,207.399852431,220.796041667,234.636293403,248.923888889,263.662109375,278.854236111,294.503550347,310.613333333,327.186866319,344.227430556
113,Chansey,Zen Headbutt,Psychic,5.67413127413,30.0,170.223938224,1,40,60,500,11.4285714286,19.9285714286,0.324324324324,14.1853281853,181.565586863,193.293111892,205.40938584,217.917281236,230.819670608,244.119426486,257.8194214,271.922527876,286.431618446,301.349565637
113,Chansey,Zen Headbutt,Psybeam,4.57142857143,30.0,137.142857143,0,40,60,500,11.4285714286,10.8120300752,0.324324324324,11.4285714286,146.280385714,155.7288,165.490414286,175.567542857,185.9625,196.6776,207.715157143,219.077485714,230.7669,242.785714286
113,Chansey,Zen Headbutt,Dazzling Gleam,4.97888198758,30.0,149.366459627,1,40,60,500,11.4285714286,13.380952381,0.521739130435,12.4472049689,159.318420093,169.608975652,180.240646863,191.215954286,202.537418478,214.20756,226.22889941,238.603957267,251.33525413,264.425310559
114,Tangela,Vine Whip,Power Whip,28.8356973995,19.76,569.793380615,1,164,152,130,13.4615384615,31.25,0.231678486998,17.5827423168,587.379441674,605.321948877,623.624462729,642.290543735,661.323752401,680.727649232,700.505794733,720.661749409,741.199073766,762.12132831
114,Tangela,Vine Whip,Sludge Bomb,26.8036489152,19.76,529.640102564,1,164,152,130,13.4615384615,21.4903846154,0.358974358974,16.3436883629,545.986875798,562.664976455,579.67771413,597.028398422,614.720338927,632.756845242,651.141226963,669.876793688,688.966855014,708.414720537
114,Tangela,Vine Whip,Solar Beam,31.9831919591,19.76,631.987873112,1,164,152,130,13.4615384615,30.9487833595,0.345417925478,19.5019463165,651.493500421,671.394480936,691.694763803,712.398298164,733.509033165,755.030917948,776.967901659,799.323933442,822.10296244,845.308937798
115,Kangaskhan,Mud Slap,Brick Break,19.6386928105,37.38,734.094337255,1,142,178,210,11.1111111111,20.1388888889,0.301176470588,13.8300653595,753.443964412,773.126239216,793.143962255,813.499934118,834.196955392,855.237826667,876.625348529,898.362321569,920.451546373,942.895823529
115,Kangaskhan,Mud Slap,Earthquake,20.7868392665,37.38,777.01205178,1,142,178,210,11.1111111111,24.0873015873,0.271844660194,14.6386192017,797.492925607,818.325894822,839.513923746,861.059976699,882.967018002,905.238011974,927.875922937,950.88371521,974.264353115,998.020800971
115,Kangaskhan,Mud Slap,Stomp,20.0413910093,37.38,749.147195929,1,142,178,210,11.1111111111,18.1349206349,0.427480916031,14.1136556404,768.893593893,788.97946056,809.407653944,830.181032061,851.302452926,872.774774555,894.600854962,916.783552163,939.325724173,962.230229008
115,Kangaskhan,Low Kick,Brick Break,17.711827957,37.38,662.068129032,1,142,178,210,8.33333333333,19.7916666667,0.361290322581,12.4731182796,679.519253226,697.270387097,715.324056452,733.682787097,752.349104839,771.325535484,790.614604839,810.21883871,830.140762903,850.382903226
115,Kangaskhan,Low Kick,Earthquake,19.1576901566,37.38,716.114458054,1,142,178,210,8.33333333333,24.0178571429,0.328859060403,13.4913310962,734.990162526,754.19036724,773.717804189,793.575205369,813.765302774,834.290828398,855.154514236,876.359092282,897.907294531,919.801852978
115,Kangaskhan,Low Kick,Stomp,18.6733585859,37.38,698.010143939,1,142,178,210,8.33333333333,18.0654761905,0.494949494949,13.1502525253,716.40864581,735.123444129,754.157201823,773.512581818,793.192247041,813.198860417,833.535084872,854.203583333,875.207018726,896.548053977
116,Horsea,Water Gun,Bubble Beam,18.3,6.0,109.8,0,122,100,60,15.0,13.3060344828,0.494949494949,15.0,115.63768125,121.66875,127.89624375,134.3232,140.95265625,147.78765,154.83121875,162.0864,169.55623125,177.24375
116,Horsea,Water Gun,Dragon Pulse,20.4009760956,6.0,122.405856574,1,122,100,60,15.0,18.4305555556,0.501992031873,16.7221115538,128.913747046,135.637227341,142.579683687,149.744502311,157.135069441,164.754771305,172.60699413,180.695124143,189.022547573,197.592650647
116,Horsea,Water Gun,Flash Cannon,18.877619863,6.0,113.265719178,1,122,100,60,15.0,15.7596153846,0.623287671233,15.4734589041,119.287660573,125.509093536,131.933151444,138.562967671,145.401675594,152.452408587,159.718300027,167.202483288,174.908091746,182.838258776
116,Horsea,Bubble,Bubble Beam,16.5760869565,6.0,99.4565217391,0,122,100,60,13.5869565217,13.2707083958,0.623287671233,13.5869565217,104.744276495,110.207201087,115.848046875,121.669565217,127.674507473,133.865625,140.245669158,146.817391304,153.583542799,160.546875
116,Horsea,Bubble,Dragon Pulse,19.1514448568,6.0,114.908669141,1,122,100,60,13.5869565217,18.3952294686,0.439024390244,15.6979056204,121.017960428,127.329636963,133.846877572,140.572861082,147.510766317,154.663772104,162.035057268,169.627800636,177.445181034,185.490377287
116,Horsea,Bubble,Flash Cannon,18.0422676583,6.0,108.25360595,1,122,100,60,13.5869565217,15.7242892977,0.562283737024,14.7887439822,114.009070847,119.955199626,126.094987007,132.431427712,138.96751646,145.706247973,152.65061697,159.803618174,167.168246303,174.74749608
117,Seadra,Water Gun,Blizzard,33.2473221216,16.5,548.580815006,1,176,150,110,15.0,26.016025641,0.353169469599,18.8905239327,566.408628902,584.610900209,603.191454257,622.154116378,641.502711903,661.241066163,681.373004489,701.902352212,722.832934664,744.168577175
117,Seadra,Water Gun,Dragon Pulse,29.4309163347,16.5,485.610119522,1,176,150,110,15.0,18.4305555556,0.501992031873,16.7221115538,501.391507788,517.50437011,533.952092715,550.738061833,567.865663689,585.338284512,603.159310529,621.332127968,639.860123057,658.746682022
117,Seadra,Water Gun,Hydro Pump,35.5555613577,16.5,586.666762402,1,176,150,110,15.0,29.9802631579,0.34725848564,20.2020234987,605.732295816,625.198283841,645.068817387,665.347987363,686.039884679,707.148600245,728.67822497,750.632849765,773.016565539,795.833463202
117,Seadra,Dragon Breath,Blizzard,29.7854385511,16.5,491.459736093,1,176,150,110,12.0,25.941025641,0.353169469599,16.9235446313,507.431225567,523.738182004,540.384032422,557.37220384,574.706123274,592.389217743,610.424914264,628.816639855,647.567821534,666.68188632
117,Seadra,Dragon Breath,Dragon Pulse,26.7351713147,16.5,441.130326693,1,176,150,110,12.0,18.3555555556,0.501992031873,15.190438247,455.466207849,470.103201466,485.04438361,500.292830343,515.851617729,531.723821833,547.912518717,564.420784446,581.251695084,598.408326693
117,Seadra,Dragon Breath,Hydro Pump,32.0632480418,16.5,529.043592689,1,176,150,110,12.0,29.9052631579,0.34725848564,18.2177545692,546.236484703,563.790498157,581.709322146,599.996645765,618.65615811,637.691548277,657.10650536,676.904718454,697.089876656,717.66566906
118,Goldeen,Peck,Water Pulse,12.5997535645,11.34,142.881205422,1,112,126,90,8.69565217391,13.4749670619,0.534412955466,11.2497799683,148.960516205,155.208151822,161.626390352,168.217509875,174.983788473,181.927504225,189.050935212,196.356359514,203.846055213,211.522300387
118,Goldeen,Peck,Horn Attack,11.140029985,11.34,126.32794003,1,112,126,90,8.69565217391,11.581027668,0.433497536946,9.94645534376,131.702942332,137.226768473,142.901432609,148.728948897,154.711331495,160.85059456,167.148752249,173.607818719,180.229808128,187.016734633
118,Goldeen,Peck,Aqua Tail,14.7619967794,11.34,167.401043478,1,112,126,90,8.69565217391,24.1535615171,0.29012345679,13.1803542673,174.523624547,181.843416667,189.363088859,197.085310145,205.012749547,213.148076087,221.493958786,230.053066667,238.82806875,247.821634058
118,Goldeen,Mud Shot,Water Pulse,14.0585074627,11.34,159.423474627,1,112,126,90,10.9090909091,13.5303030303,0.626865671642,12.552238806,166.206626026,173.177590299,180.338909272,187.693124776,195.242778638,202.990412687,210.93856875,219.089788657,227.446614235,236.011587313
118,Goldeen,Mud Shot,Horn Attack,12.6485077187,11.34,143.43407753,1,112,126,90,10.9090909091,11.6363636364,0.528301886792,11.2933104631,149.536911921,155.80872247,162.251796072,168.868419623,175.660880017,182.631464151,189.782458919,197.116151218,204.634827942,212.340775986
118,Goldeen,Mud Shot,Aqua Tail,17.793509153,11.34,201.778393795,1,112,126,90,10.9090909091,24.2088974855,0.374288964733,15.8870617437,210.363662667,219.1866417,228.250548025,237.558598771,247.114011069,256.920002048,266.979788838,277.29658857,287.873618373,298.714095377
119,Seaking,Peck,Icy Wind,14.9565217391,25.6,382.886956522,0,172,160,160,8.69565217391,6.79633867277,0.374288964733,8.69565217391,393.501771739,404.310869565,415.31601087,426.518956522,437.921467391,449.525304348,461.332228261,473.344,485.562380435,497.989130435
119,Seaking,Peck,Drill Run,20.7250203946,25.6,530.560522102,1,172,160,160,8.69565217391,15.7928388747,0.47255038221,12.049430462,545.269307052,560.247306402,575.496960163,591.020708342,606.820990951,622.900247998,639.260919494,655.905445448,672.83626587,690.055820769
119,Seaking,Peck,Megahorn,21.1426205265,25.6,541.251085478,1,172,160,160,8.69565217391,25.2173913043,0.21768707483,12.2922212363,556.256246037,571.536045549,587.092973188,602.929518131,619.04816955,635.451416622,652.141748521,669.121654422,686.393623499,703.960144928
119,Seaking,Poison Jab,Icy Wind,19.6571428571,25.6,503.222857143,0,172,160,160,11.4285714286,6.86466165414,0.21768707483,11.4285714286,517.173757143,531.38,545.8439,560.567771429,575.553928571,590.804685714,606.322357143,622.109257143,638.1677,654.5
119,Seaking,Poison Jab,Drill Run,23.6658828426,25.6,605.84660077,1,172,160,160,11.4285714286,16.1344537815,0.495265841224,13.7592342108,622.642549568,639.745914057,657.159480481,674.886035085,692.928364114,711.289253813,729.971490428,748.977860202,768.311149381,787.97414421
119,Seaking,Poison Jab,Megahorn,25.2242752868,25.6,645.741447341,1,172,160,160,11.4285714286,25.2857142857,0.233576642336,14.6652763295,663.643405151,681.873021898,700.433267299,719.327111074,738.557522941,758.127472617,778.039929823,798.297864275,818.904245693,839.862043796
120,Staryu,Quick Attack,Swift,11.5782959203,7.68,88.921312668,1,130,128,60,7.51879699248,10.1879699248,0.519855595668,8.90638147716,93.2764330135,97.7608072202,102.37623883,107.124531386,112.00748843,117.026913504,122.18461015,127.482381911,132.922032329,138.505364947
120,Staryu,Quick Attack,Bubble Beam,13.4974836061,7.68,103.660674095,1,130,128,60,7.51879699248,13.1190044076,0.511388684791,10.382679697,108.737687662,113.965379868,119.345853205,124.881210167,130.573553246,136.424984935,142.437607726,148.613524112,154.954836585,161.463647639
120,Staryu,Quick Attack,Power Gem,13.4896906773,7.68,103.600824402,1,130,128,60,7.51879699248,13.9810733731,0.442241707968,10.3766851364,108.674906696,113.899580633,119.276947492,124.809108551,130.49816509,136.346218386,142.35536972,148.527720368,154.865371611,161.370424727
120,Staryu,Water Gun,Swift,19.5,7.68,149.76,0,130,128,60,15.0,10.375,0.442241707968,15.0,157.09483125,164.64735,172.42059375,180.4176,188.64140625,197.09505,205.78156875,214.704,223.86538125,233.26875
120,Staryu,Water Gun,Bubble Beam,19.5,7.68,149.76,0,130,128,60,15.0,13.3060344828,0.442241707968,15.0,157.09483125,164.64735,172.42059375,180.4176,188.64140625,197.09505,205.78156875,214.704,223.86538125,233.26875
120,Staryu,Water Gun,Power Gem,19.5,7.68,149.76,0,130,128,60,15.0,14.1681034483,0.442241707968,15.0,157.09483125,164.64735,172.42059375,180.4176,188.64140625,197.09505,205.78156875,214.704,223.86538125,233.26875
121,Starmie,Quick Attack,Hydro Pump,25.6194208927,23.04,590.271457367,1,194,192,120,7.51879699248,29.7932330827,0.255319148936,13.2058870581,606.976095635,623.984106143,641.298163084,658.920940649,676.855113032,695.103354423,713.668339016,732.552741001,751.759234572,771.290493921
121,Starmie,Quick Attack,Power Gem,20.1307691646,23.04,463.812921553,1,194,192,120,7.51879699248,13.9810733731,0.442241707968,10.3766851364,476.938792678,490.303042203,503.907771406,517.755081566,531.847073961,546.185849871,560.773510573,575.612157347,590.703891472,606.050814226
121,Starmie,Quick Attack,Psybeam,21.1240148564,23.04,486.697302292,1,194,192,120,7.51879699248,13.3458646617,0.578313253012,10.8886674518,500.470799687,514.494436996,528.770419173,543.300951173,558.088237952,573.134484464,588.441895665,604.012676511,619.849031955,635.953166954
121,Starmie,Water Gun,Hydro Pump,39.1919255875,23.04,902.981965535,1,194,192,120,15.0,29.9802631579,0.34725848564,20.2020234987,928.536287887,954.554701224,981.041296455,1008.00016449,1035.43539624,1063.35108261,1091.75131452,1120.64018287,1150.02177858,1179.90019254
121,Starmie,Water Gun,Power Gem,29.1,23.04,670.464,0,194,192,120,15.0,14.1681034483,0.34725848564,15.0,689.43808125,708.75675,728.42304375,748.44,768.81065625,789.53805,810.62521875,832.0752,853.89103125,876.07575
121,Starmie,Water Gun,Psybeam,29.1,23.04,670.464,0,194,192,120,15.0,13.5328947368,0.34725848564,15.0,689.43808125,708.75675,728.42304375,748.44,768.81065625,789.53805,810.62521875,832.0752,853.89103125,876.07575
122,Mime,Confusion,Psybeam,20.0693562069,15.68,314.687505325,1,154,196,80,12.417218543,13.4683252004,0.58493677845,13.032049485,326.187881744,337.94306731,349.955701014,362.228421846,374.763868795,387.564680852,400.633497007,413.972956249,427.585697569,441.474359957
122,Mime,Confusion,Psychic,25.6734094701,15.68,402.559060492,1,154,196,80,12.417218543,24.8640018921,0.341761115955,16.6710451105,417.270736832,432.308373781,447.675347227,463.375033055,479.410807153,495.786045406,512.504123703,529.568417929,546.982303971,564.749157715
122,Mime,Confusion,Shadow Ball,20.9111250441,15.68,327.886440691,1,154,196,80,12.417218543,14.920820074,0.463905325444,13.578652626,339.869177301,352.117410516,364.633890014,377.421365471,390.482586565,403.820302974,417.437264374,431.336220442,445.519920856,459.991115292
122,Mime,Zen Headbutt,Psybeam,22.0,15.68,344.96,0,154,196,80,14.2857142857,13.515037594,0.463905325444,14.2857142857,357.566696429,370.452714286,383.620946429,397.074285714,410.815625,424.847857143,439.173875,453.796571429,468.718839286,483.943571429
122,Mime,Zen Headbutt,Psychic,27.3067567568,15.68,428.169945946,1,154,196,80,14.2857142857,24.9107142857,0.324324324324,17.7316602317,443.817581986,459.811916313,476.156539587,492.855042471,509.911015625,527.32804971,545.109735389,563.25966332,581.781424167,600.678608591
122,Mime,Zen Headbutt,Shadow Ball,22.4666666667,15.68,352.277333333,1,154,196,80,14.2857142857,14.9675324675,0.444444444444,14.5887445887,365.151444535,378.310802165,391.758360444,405.497073593,419.529895833,433.859781385,448.48968447,463.422559307,478.661360119,494.209041126
123,Scyther,Fury Cutter,Night Slash,19.6645992366,25.2,495.547900763,1,176,180,140,9.375,12.2829861111,0.618320610687,11.1730677481,509.335396533,523.374537721,537.667586873,552.216806536,567.024459256,582.09280758,597.424114053,613.020641221,628.884651632,645.01840783
123,Scyther,Fury Cutter,X Scissor,26.5502906977,25.2,669.067325581,1,176,180,140,9.375,21.0677083333,0.488372093023,15.0853924419,687.682605571,706.637646312,725.935502596,745.579229215,765.571880962,785.916512627,806.616179004,827.673934884,849.092835059,870.87593432
123,Scyther,Fury Cutter,Bug Buzz,29.2421703297,25.2,736.902692308,1,176,180,140,9.375,22.2931985294,0.56043956044,16.6148695055,757.405337435,778.28219096,799.536617395,821.17198125,843.191647037,865.598979267,888.39734245,911.590101099,935.180619723,959.172262835
123,Scyther,Steel Wing,Night Slash,20.9290324058,25.2,527.411616627,1,176,180,140,11.2781954887,12.5208855472,0.493526275704,11.8914956851,542.085647981,557.027505546,572.239597351,587.724331423,603.48411579,619.52135848,635.838467521,652.437850941,669.321916768,686.493073029
123,Scyther,Steel Wing,X Scissor,26.1644993944,25.2,659.345384738,1,176,180,140,11.2781954887,21.1152882206,0.364741641337,14.8661928377,677.690173786,696.369786663,715.387233771,734.745525516,754.447672301,774.49668453,794.895572608,815.647346939,836.755017926,858.221595973
123,Scyther,Steel Wing,Bug Buzz,28.3004959207,25.2,713.1724972,1,176,180,140,11.2781954887,22.3407784166,0.434042553191,16.0798272276,733.0149035,753.219467709,773.789445992,794.728094513,816.038669438,837.724426932,859.788623159,882.234514286,905.065356476,928.284405895
124,Jynx,Frost Breath,Draining Kiss,23.8888888889,17.42,416.144444444,0,172,134,130,13.8888888889,9.27579365079,0.434042553191,13.8888888889,429.370329861,442.871527778,456.650850694,470.711111111,485.055121528,499.685694444,514.605642361,529.817777778,545.324913194,561.129861111
124,Jynx,Frost Breath,Ice Punch,25.9697822456,17.42,452.393606719,1,172,134,130,13.8888888889,16.4186507937,0.47823540894,15.0987106079,466.771561503,481.448810478,496.428411132,511.713420956,527.306897437,543.211898065,559.431480328,575.968701716,592.826619717,610.00829182
124,Jynx,Frost Breath,Psyshock,27.434527723,17.42,477.909472934,1,172,134,130,13.8888888889,18.8657407407,0.414201183432,15.9503068157,493.098371916,508.603445855,524.427924688,540.575038352,557.048016784,573.850089922,590.984487702,608.454440061,626.263176938,644.413928268
124,Jynx,Pound,Draining Kiss,22.2962962963,17.42,388.401481481,0,172,134,130,12.962962963,9.25264550265,0.414201183432,12.962962963,400.745641204,413.346759259,426.207460648,439.33037037,452.718113426,466.373314815,480.298599537,494.496592593,508.969918981,523.721203704
124,Jynx,Pound,Ice Punch,25.7142363299,17.42,447.941996867,1,172,134,130,12.962962963,16.3955026455,0.578922495274,14.9501374011,462.178470771,476.711293775,491.543493279,506.678096688,522.118131404,537.86662483,553.926604369,570.301097424,586.993131396,604.00573369
124,Jynx,Pound,Psyshock,27.5014978214,17.42,479.076092048,1,172,134,130,12.962962963,18.8425925926,0.514705882353,15.9892429194,494.30206847,509.84499166,525.708099439,541.89462963,558.407820053,575.250908531,592.427132885,609.939730937,627.791940508,645.986999421
125,Electabuzz,Thunder Shock,Thunder Punch,31.0326923077,20.8,645.48,1,198,160,130,10.4166666667,21.09375,0.492307692308,15.6730769231,664.041840505,682.951035577,702.210759014,721.824184615,741.794486178,762.1248375,782.81841238,803.878384615,825.307928005,847.110216346
125,Electabuzz,Thunder Shock,Thunderbolt,33.3117732558,20.8,692.884883721,1,198,160,130,10.4166666667,25.7233796296,0.418604651163,16.824127907,712.809929733,733.10784048,753.782022847,774.835883721,796.272829987,818.096268532,840.309606241,862.91625,885.919606695,909.323083212
125,Electabuzz,Thunder Shock,Thunder,34.2715836864,20.8,712.848940678,1,198,160,130,10.4166666667,29.3301841085,0.364406779661,17.3088806497,733.348086029,754.230839447,775.50070598,797.161190678,819.215798588,841.668034759,864.521404239,887.779412076,911.445563319,935.523363016
125,Electabuzz,Low Kick,Thunder Punch,28.05,20.8,583.44,1,198,160,130,8.33333333333,21.0416666667,0.459016393443,14.1666666667,600.217778125,617.309525,634.718109375,652.4464,670.497265625,688.873575,707.578196875,726.614,745.983853125,765.690625
125,Electabuzz,Low Kick,Thunderbolt,29.7683282209,20.8,619.181226994,1,198,160,130,8.33333333333,25.6712962963,0.386503067485,15.0345092025,636.986802967,655.12558125,673.600606331,692.414922699,711.571574842,731.073607247,750.924064403,771.125990798,791.682430919,812.596429256
125,Electabuzz,Low Kick,Thunder,30.3542314095,20.8,631.368013319,1,198,160,130,8.33333333333,29.2781007752,0.334073251942,15.3304199038,649.524040404,668.01982792,686.858480278,706.043101887,725.576797157,745.462670498,765.703826321,786.303369034,807.26440305,828.590032776
126,Magmar,Ember,Fire Blast,36.8226924331,20.54,756.338102577,1,214,158,130,11.9047619048,30.7854239257,0.280821917808,17.206865623,777.741873285,799.537831478,821.729461546,844.32024788,867.313674869,890.713226904,914.522388375,938.744643673,963.383477187,988.442373308
126,Magmar,Ember,Fire Punch,31.4538441075,20.54,646.061957968,1,214,158,130,11.9047619048,18.1547619048,0.446927374302,14.6980579941,664.345000914,682.963049348,701.919079626,721.216068103,740.856991138,760.844825086,781.182546306,801.873131152,822.919555982,844.324797153
